PC.ae.C40.4,PC.ae.C42.2,PC.ae.C42.4,,       AUC: 0.727022
PC.ae.C42.2,PC.ae.C42.3,PC.ae.C44.6,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.4,PC.ae.C44.6,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C42.4,PC.ae.C44.6,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C40.5,SM..OH..C14.1,,       AUC: 0.727022
PC.ae.C42.2,PC.ae.C42.4,SM..OH..C14.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C40.6,SM..OH..C16.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.4,SM..OH..C16.1,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.4,SM..OH..C16.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.2,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.3,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.4,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C42.4,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C14.1,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C14.1,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C16.1,SM..OH..C22.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C40.5,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.2,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.3,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C42.2,PC.ae.C42.4,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C42.4,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C44.6,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C40.4,SM..OH..C16.1,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C16.1,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.3,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.4,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.4,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C44.6,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C14.1,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C16.1,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C22.1,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C24.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C40.5,SM.C16.0,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.3,SM.C16.0,,       AUC: 0.727022
PC.ae.C42.2,PC.ae.C42.3,SM.C16.0,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C44.6,SM.C16.0,,       AUC: 0.727022
PC.ae.C42.4,PC.ae.C44.6,SM.C16.0,,       AUC: 0.727022
PC.ae.C40.4,SM..OH..C14.1,SM.C16.0,,       AUC: 0.727022
PC.ae.C40.4,SM..OH..C16.1,SM.C16.0,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C16.1,SM.C16.0,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C22.1,SM.C16.0,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C22.1,SM.C16.0,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C22.2,SM.C16.0,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.3,SM.C16.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.3,SM.C16.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.4,SM.C16.1,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.4,SM.C16.1,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C14.1,SM.C16.1,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C16.1,SM.C16.1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C22.2,SM.C16.1,,       AUC: 0.727022
PC.ae.C42.3,SM..OH..C22.2,SM.C16.1,,       AUC: 0.727022
SM..OH..C22.1,SM..OH..C22.2,SM.C16.1,,       AUC: 0.727022
SM..OH..C22.1,SM..OH..C24.1,SM.C16.1,,       AUC: 0.727022
PC.ae.C42.4,SM.C16.0,SM.C16.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.2,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.3,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.3,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C44.6,SM.C18.0,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C16.1,SM.C18.0,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C22.1,SM.C18.0,,       AUC: 0.727022
SM..OH..C14.1,SM..OH..C22.1,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C22.2,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C22.2,SM.C18.0,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C22.2,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C24.1,SM.C18.0,,       AUC: 0.727022
PC.ae.C42.3,SM..OH..C24.1,SM.C18.0,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C24.1,SM.C18.0,,       AUC: 0.727022
SM..OH..C22.2,SM.C16.0,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.4,SM.C16.1,SM.C18.0,,       AUC: 0.727022
PC.ae.C42.2,SM.C16.1,SM.C18.0,,       AUC: 0.727022
SM..OH..C16.1,SM.C16.1,SM.C18.0,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C40.6,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.3,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.4,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C44.6,SM.C18.1,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C44.6,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.4,SM..OH..C22.1,SM.C18.1,,       AUC: 0.727022
PC.ae.C42.3,SM..OH..C22.1,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C22.2,SM.C18.1,,       AUC: 0.727022
PC.ae.C42.3,SM..OH..C22.2,SM.C18.1,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C24.1,SM.C18.1,,       AUC: 0.727022
PC.ae.C44.6,SM.C16.0,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.5,SM.C16.1,SM.C18.1,,       AUC: 0.727022
PC.ae.C42.2,SM.C16.1,SM.C18.1,,       AUC: 0.727022
PC.ae.C42.3,SM.C16.1,SM.C18.1,,       AUC: 0.727022
SM..OH..C22.2,SM.C16.1,SM.C18.1,,       AUC: 0.727022
SM.C16.0,SM.C16.1,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.4,SM.C18.0,SM.C18.1,,       AUC: 0.727022
PC.ae.C42.4,SM.C18.0,SM.C18.1,,       AUC: 0.727022
SM..OH..C22.1,SM.C18.0,SM.C18.1,,       AUC: 0.727022
SM..OH..C24.1,SM.C18.0,SM.C18.1,,       AUC: 0.727022
SM.C16.0,SM.C18.0,SM.C18.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C40.6,SM.C20.2,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.3,SM.C20.2,,       AUC: 0.727022
PC.ae.C42.2,PC.ae.C42.3,SM.C20.2,,       AUC: 0.727022
PC.ae.C42.3,SM..OH..C14.1,SM.C20.2,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C22.1,SM.C20.2,,       AUC: 0.727022
SM..OH..C14.1,SM..OH..C22.1,SM.C20.2,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C22.2,SM.C20.2,,       AUC: 0.727022
PC.ae.C40.4,SM..OH..C24.1,SM.C20.2,,       AUC: 0.727022
SM..OH..C22.1,SM.C16.0,SM.C20.2,,       AUC: 0.727022
PC.ae.C40.6,SM.C16.1,SM.C20.2,,       AUC: 0.727022
PC.ae.C42.2,SM.C18.1,SM.C20.2,,       AUC: 0.727022
PC.ae.C42.3,SM.C18.1,SM.C20.2,,       AUC: 0.727022
SM..OH..C14.1,SM.C18.1,SM.C20.2,,       AUC: 0.727022
SM.C16.1,SM.C18.1,SM.C20.2,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C42.2,SM.C24.0,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.2,SM.C24.0,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C42.4,SM.C24.0,,       AUC: 0.727022
PC.ae.C42.3,SM..OH..C14.1,SM.C24.0,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C16.1,SM.C24.0,,       AUC: 0.727022
SM..OH..C14.1,SM..OH..C16.1,SM.C24.0,,       AUC: 0.727022
SM..OH..C16.1,SM..OH..C22.1,SM.C24.0,,       AUC: 0.727022
SM..OH..C16.1,SM..OH..C24.1,SM.C24.0,,       AUC: 0.727022
PC.ae.C40.5,SM.C16.0,SM.C24.0,,       AUC: 0.727022
SM..OH..C22.2,SM.C16.0,SM.C24.0,,       AUC: 0.727022
PC.ae.C40.6,SM.C16.1,SM.C24.0,,       AUC: 0.727022
PC.ae.C42.3,SM.C16.1,SM.C24.0,,       AUC: 0.727022
SM..OH..C22.2,SM.C18.1,SM.C24.0,,       AUC: 0.727022
SM.C16.0,SM.C18.1,SM.C24.0,,       AUC: 0.727022
PC.ae.C40.6,SM.C20.2,SM.C24.0,,       AUC: 0.727022
SM..OH..C16.1,SM.C20.2,SM.C24.0,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C40.5,SM.C24.1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C44.6,SM.C24.1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C14.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C14.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C16.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C16.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C22.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C22.1,SM.C24.1,,       AUC: 0.727022
SM..OH..C14.1,SM..OH..C22.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C40.6,SM..OH..C22.2,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.4,SM..OH..C24.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.2,SM.C16.0,SM.C24.1,,       AUC: 0.727022
SM..OH..C24.1,SM.C16.0,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.4,SM.C16.1,SM.C24.1,,       AUC: 0.727022
SM.C16.0,SM.C16.1,SM.C24.1,,       AUC: 0.727022
SM..OH..C16.1,SM.C18.1,SM.C24.1,,       AUC: 0.727022
SM..OH..C22.2,SM.C18.1,SM.C24.1,,       AUC: 0.727022
PC.ae.C40.6,SM.C20.2,SM.C24.1,,       AUC: 0.727022
PC.ae.C42.4,SM.C20.2,SM.C24.1,,       AUC: 0.727022
SM..OH..C22.1,SM.C20.2,SM.C24.1,,       AUC: 0.727022
SM..OH..C22.2,SM.C20.2,SM.C24.1,,       AUC: 0.727022
SM.C16.0,SM.C20.2,SM.C24.1,,       AUC: 0.727022
SM..OH..C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.727022
SM..OH..C22.2,SM.C24.0,SM.C24.1,,       AUC: 0.727022
PC.ae.C40.4,PC.ae.C40.5,H1,,       AUC: 0.727022
PC.ae.C40.6,PC.ae.C42.3,H1,,       AUC: 0.727022
PC.ae.C42.2,PC.ae.C42.4,H1,,       AUC: 0.727022
PC.ae.C42.3,PC.ae.C42.4,H1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C14.1,H1,,       AUC: 0.727022
PC.ae.C40.4,SM..OH..C16.1,H1,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C16.1,H1,,       AUC: 0.727022
PC.ae.C44.6,SM..OH..C16.1,H1,,       AUC: 0.727022
SM..OH..C14.1,SM..OH..C16.1,H1,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C22.1,H1,,       AUC: 0.727022
PC.ae.C42.2,SM..OH..C22.2,H1,,       AUC: 0.727022
SM..OH..C16.1,SM..OH..C22.2,H1,,       AUC: 0.727022
PC.ae.C40.5,SM..OH..C24.1,H1,,       AUC: 0.727022
SM..OH..C22.1,SM..OH..C24.1,H1,,       AUC: 0.727022
PC.ae.C40.5,SM.C16.0,H1,,       AUC: 0.727022
PC.ae.C40.6,SM.C16.0,H1,,       AUC: 0.727022
PC.ae.C40.4,SM.C16.1,H1,,       AUC: 0.727022
PC.ae.C40.5,SM.C16.1,H1,,       AUC: 0.727022
PC.ae.C40.6,SM.C16.1,H1,,       AUC: 0.727022
PC.ae.C42.4,SM.C16.1,H1,,       AUC: 0.727022
PC.ae.C40.5,SM.C18.0,H1,,       AUC: 0.727022
PC.ae.C40.6,SM.C18.0,H1,,       AUC: 0.727022
SM..OH..C14.1,SM.C18.0,H1,,       AUC: 0.727022
SM..OH..C22.1,SM.C18.0,H1,,       AUC: 0.727022
SM.C16.0,SM.C18.0,H1,,       AUC: 0.727022
PC.ae.C42.2,SM.C18.1,H1,,       AUC: 0.727022
PC.ae.C42.3,SM.C18.1,H1,,       AUC: 0.727022
PC.ae.C42.4,SM.C18.1,H1,,       AUC: 0.727022
SM..OH..C14.1,SM.C18.1,H1,,       AUC: 0.727022
SM..OH..C16.1,SM.C18.1,H1,,       AUC: 0.727022
PC.ae.C42.2,SM.C20.2,H1,,       AUC: 0.727022
PC.ae.C42.4,SM.C20.2,H1,,       AUC: 0.727022
SM..OH..C16.1,SM.C20.2,H1,,       AUC: 0.727022
SM..OH..C16.1,SM.C24.0,H1,,       AUC: 0.727022
SM.C16.0,SM.C24.0,H1,,       AUC: 0.727022
SM..OH..C16.1,SM.C24.1,H1,,       AUC: 0.727022
SM.C16.0,SM.C24.1,H1,,       AUC: 0.727022
SM.C20.2,SM.C24.1,H1,,       AUC: 0.727022
PC.ae.C40.5,PC.ae.C42.2,PC.ae.C42.3,,       AUC: 0.726103
PC.ae.C42.2,PC.ae.C42.4,PC.ae.C44.6,,       AUC: 0.726103
PC.ae.C40.5,PC.ae.C42.2,SM..OH..C16.1,,       AUC: 0.726103
PC.ae.C42.3,PC.ae.C44.6,SM..OH..C16.1,,       AUC: 0.726103
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C16.1,,       AUC: 0.726103
PC.ae.C42.3,SM..OH..C14.1,SM..OH..C16.1,,       AUC: 0.726103
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C16.1,,       AUC: 0.726103
PC.ae.C40.6,PC.ae.C42.3,SM..OH..C22.1,,       AUC: 0.726103
PC.ae.C40.5,SM..OH..C16.1,SM..OH..C22.1,,       AUC: 0.726103
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.2,,       AUC: 0.726103
PC.ae.C40.5,PC.ae.C40.6,SM..OH..C24.1,,       AUC: 0.726103
PC.ae.C42.2,PC.ae.C42.3,SM..OH..C24.1,,       AUC: 0.726103
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C24.1,,       AUC: 0.726103
SM..OH..C22.1,SM..OH..C22.2,SM..OH..C24.1,,       AUC: 0.726103
PC.ae.C40.5,SM..OH..C14.1,SM.C16.0,,       AUC: 0.726103
SM..OH..C14.1,SM..OH..C24.1,SM.C16.0,,       AUC: 0.726103
PC.ae.C40.6,PC.ae.C44.6,SM.C16.1,,       AUC: 0.726103
PC.ae.C40.6,SM..OH..C14.1,SM.C16.1,,       AUC: 0.726103
PC.ae.C42.2,SM..OH..C14.1,SM.C16.1,,       AUC: 0.726103
PC.ae.C42.3,SM..OH..C14.1,SM.C16.1,,       AUC: 0.726103
PC.ae.C42.2,SM..OH..C16.1,SM.C16.1,,       AUC: 0.726103
PC.ae.C40.6,SM..OH..C24.1,SM.C16.1,,       AUC: 0.726103
PC.ae.C40.4,SM.C16.0,SM.C16.1,,       AUC: 0.726103
PC.ae.C40.6,PC.ae.C42.2,SM.C18.0,,       AUC: 0.726103
PC.ae.C40.6,PC.ae.C42.4,SM.C18.0,,       AUC: 0.726103
PC.ae.C44.6,SM..OH..C14.1,SM.C18.0,,       AUC: 0.726103
PC.ae.C40.5,SM..OH..C22.1,SM.C18.0,,       AUC: 0.726103
SM..OH..C16.1,SM..OH..C22.2,SM.C18.0,,       AUC: 0.726103
PC.ae.C42.2,SM..OH..C24.1,SM.C18.0,,       AUC: 0.726103
SM..OH..C14.1,SM..OH..C24.1,SM.C18.0,,       AUC: 0.726103
SM..OH..C16.1,SM.C16.0,SM.C18.0,,       AUC: 0.726103
PC.ae.C42.4,SM.C16.1,SM.C18.0,,       AUC: 0.726103
PC.ae.C40.5,PC.ae.C42.4,SM.C18.1,,       AUC: 0.726103
PC.ae.C42.3,PC.ae.C42.4,SM.C18.1,,       AUC: 0.726103
PC.ae.C44.6,SM..OH..C14.1,SM.C18.1,,       AUC: 0.726103
PC.ae.C40.4,SM..OH..C22.2,SM.C18.1,,       AUC: 0.726103
PC.ae.C40.4,SM.C16.1,SM.C18.1,,       AUC: 0.726103
PC.ae.C40.6,SM.C16.1,SM.C18.1,,       AUC: 0.726103
PC.ae.C40.6,SM.C18.0,SM.C18.1,,       AUC: 0.726103
PC.ae.C40.5,PC.ae.C42.3,SM.C20.2,,       AUC: 0.726103
PC.ae.C40.5,PC.ae.C42.4,SM.C20.2,,       AUC: 0.726103
PC.ae.C40.5,SM.C18.1,SM.C20.2,,       AUC: 0.726103
PC.ae.C40.6,PC.ae.C42.2,SM.C24.0,,       AUC: 0.726103
PC.ae.C40.6,SM..OH..C16.1,SM.C24.0,,       AUC: 0.726103
PC.ae.C40.4,SM..OH..C22.2,SM.C24.0,,       AUC: 0.726103
PC.ae.C42.4,SM.C16.0,SM.C24.0,,       AUC: 0.726103
PC.ae.C40.4,SM.C16.1,SM.C24.0,,       AUC: 0.726103
SM..OH..C14.1,SM.C16.1,SM.C24.0,,       AUC: 0.726103
PC.ae.C40.6,SM.C18.0,SM.C24.0,,       AUC: 0.726103
PC.ae.C40.4,SM.C18.1,SM.C24.0,,       AUC: 0.726103
PC.ae.C42.4,SM.C18.1,SM.C24.0,,       AUC: 0.726103
PC.ae.C40.4,PC.ae.C42.3,SM.C24.1,,       AUC: 0.726103
PC.ae.C40.4,SM..OH..C14.1,SM.C24.1,,       AUC: 0.726103
PC.ae.C42.4,SM..OH..C22.2,SM.C24.1,,       AUC: 0.726103
SM..OH..C14.1,SM..OH..C22.2,SM.C24.1,,       AUC: 0.726103
SM..OH..C22.1,SM.C16.0,SM.C24.1,,       AUC: 0.726103
PC.ae.C40.6,SM.C18.0,SM.C24.1,,       AUC: 0.726103
SM.C16.1,SM.C18.1,SM.C24.1,,       AUC: 0.726103
SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.726103
PC.ae.C42.3,PC.ae.C44.6,H1,,       AUC: 0.726103
SM..OH..C14.1,SM..OH..C22.2,H1,,       AUC: 0.726103
SM..OH..C14.1,SM..OH..C24.1,H1,,       AUC: 0.726103
SM..OH..C22.1,SM.C16.1,H1,,       AUC: 0.726103
SM..OH..C24.1,SM.C18.0,H1,,       AUC: 0.726103
PC.ae.C40.6,SM.C20.2,H1,,       AUC: 0.726103
SM.C18.0,SM.C20.2,H1,,       AUC: 0.726103
SM..OH..C22.2,SM.C24.0,H1,,       AUC: 0.726103
PC.ae.C40.5,SM.C24.1,H1,,       AUC: 0.726103
SM..OH..C16.1,SM..OH..C22.2,SM.C24.0,,       AUC: 0.725184
PC.ae.C42.2,PC.ae.C42.3,SM.C24.1,,       AUC: 0.725184
PC.ae.C40.4,SM..OH..C16.1,SM..OH..C22.1,,       AUC: 0.713235
PC.ae.C40.6,PC.ae.C42.3,SM.C18.1,,       AUC: 0.713235
PC.ae.C42.2,SM..OH..C14.1,SM.C18.1,,       AUC: 0.713235
PC.ae.C40.5,SM..OH..C24.1,SM.C24.0,,       AUC: 0.713235
PC.ae.C40.5,PC.ae.C42.3,SM.C24.1,,       AUC: 0.713235
PC.ae.C42.3,SM.C24.1,H1,,       AUC: 0.713235
PC.ae.C40.4,PC.ae.C42.3,PC.ae.C42.4,,       AUC: 0.712316
PC.ae.C40.5,PC.ae.C40.6,PC.ae.C44.6,,       AUC: 0.712316
PC.ae.C40.4,PC.ae.C40.6,SM..OH..C14.1,,       AUC: 0.712316
PC.ae.C40.5,PC.ae.C42.4,SM..OH..C22.1,,       AUC: 0.712316
PC.ae.C42.2,PC.ae.C44.6,SM..OH..C22.1,,       AUC: 0.712316
PC.ae.C40.4,PC.ae.C42.4,SM..OH..C22.2,,       AUC: 0.712316
SM..OH..C16.1,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.712316
PC.ae.C42.3,SM..OH..C14.1,SM..OH..C24.1,,       AUC: 0.712316
PC.ae.C40.5,PC.ae.C42.2,SM.C16.0,,       AUC: 0.712316
PC.ae.C40.4,PC.ae.C42.4,SM.C16.0,,       AUC: 0.712316
SM..OH..C14.1,SM..OH..C16.1,SM.C16.0,,       AUC: 0.712316
PC.ae.C40.4,SM..OH..C22.2,SM.C16.0,,       AUC: 0.712316
SM..OH..C16.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.712316
PC.ae.C40.6,PC.ae.C42.2,SM.C16.1,,       AUC: 0.712316
PC.ae.C42.3,PC.ae.C42.4,SM.C16.1,,       AUC: 0.712316
PC.ae.C42.3,PC.ae.C44.6,SM.C16.1,,       AUC: 0.712316
PC.ae.C40.4,SM..OH..C14.1,SM.C16.1,,       AUC: 0.712316
PC.ae.C42.4,SM..OH..C16.1,SM.C16.1,,       AUC: 0.712316
PC.ae.C44.6,SM..OH..C22.1,SM.C16.1,,       AUC: 0.712316
SM..OH..C14.1,SM..OH..C22.1,SM.C16.1,,       AUC: 0.712316
SM..OH..C16.1,SM..OH..C22.1,SM.C16.1,,       AUC: 0.712316
SM..OH..C16.1,SM.C16.0,SM.C16.1,,       AUC: 0.712316
SM..OH..C24.1,SM.C16.0,SM.C18.0,,       AUC: 0.712316
PC.ae.C40.4,PC.ae.C40.5,SM.C18.1,,       AUC: 0.712316
PC.ae.C42.4,PC.ae.C44.6,SM.C18.1,,       AUC: 0.712316
PC.ae.C42.3,SM..OH..C16.1,SM.C18.1,,       AUC: 0.712316
PC.ae.C40.5,SM..OH..C22.1,SM.C18.1,,       AUC: 0.712316
PC.ae.C42.4,SM.C16.0,SM.C18.1,,       AUC: 0.712316
SM..OH..C22.2,SM.C18.0,SM.C18.1,,       AUC: 0.712316
PC.ae.C40.4,PC.ae.C42.3,SM.C20.2,,       AUC: 0.712316
PC.ae.C42.2,SM..OH..C22.2,SM.C20.2,,       AUC: 0.712316
PC.ae.C42.3,SM..OH..C24.1,SM.C20.2,,       AUC: 0.712316
PC.ae.C42.2,SM.C16.0,SM.C20.2,,       AUC: 0.712316
SM..OH..C22.2,SM.C16.0,SM.C20.2,,       AUC: 0.712316
PC.ae.C42.4,SM.C16.1,SM.C20.2,,       AUC: 0.712316
SM..OH..C16.1,SM.C18.1,SM.C20.2,,       AUC: 0.712316
PC.ae.C40.5,PC.ae.C44.6,SM.C24.0,,       AUC: 0.712316
PC.ae.C40.5,SM..OH..C14.1,SM.C24.0,,       AUC: 0.712316
PC.ae.C42.2,SM..OH..C22.2,SM.C24.0,,       AUC: 0.712316
PC.ae.C42.2,SM..OH..C24.1,SM.C24.0,,       AUC: 0.712316
PC.ae.C42.4,SM..OH..C24.1,SM.C24.0,,       AUC: 0.712316
PC.ae.C40.4,SM.C20.2,SM.C24.0,,       AUC: 0.712316
SM..OH..C22.1,SM.C20.2,SM.C24.0,,       AUC: 0.712316
SM..OH..C22.2,SM.C20.2,SM.C24.0,,       AUC: 0.712316
SM..OH..C22.1,SM.C16.1,SM.C24.1,,       AUC: 0.712316
PC.ae.C40.4,SM.C18.1,SM.C24.1,,       AUC: 0.712316
PC.ae.C40.4,SM.C20.2,SM.C24.1,,       AUC: 0.712316
SM.C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.712316
PC.ae.C40.6,PC.ae.C42.4,H1,,       AUC: 0.712316
PC.ae.C42.4,SM..OH..C16.1,H1,,       AUC: 0.712316
SM..OH..C22.2,SM.C16.0,H1,,       AUC: 0.712316
PC.ae.C44.6,SM.C18.0,H1,,       AUC: 0.712316
SM.C16.1,SM.C18.0,H1,,       AUC: 0.712316
PC.ae.C40.5,SM.C24.0,H1,,       AUC: 0.712316
SM..OH..C22.1,SM.C24.0,H1,,       AUC: 0.712316
PC.ae.C42.2,SM.C24.1,H1,,       AUC: 0.712316
SM..OH..C14.1,SM.C24.1,H1,,       AUC: 0.712316
PC.ae.C40.5,PC.ae.C42.3,PC.ae.C42.4,,       AUC: 0.711397
PC.ae.C40.4,PC.ae.C42.3,SM..OH..C14.1,,       AUC: 0.711397
PC.ae.C40.5,PC.ae.C40.6,SM..OH..C22.2,,       AUC: 0.711397
SM..OH..C14.1,SM..OH..C16.1,SM..OH..C22.2,,       AUC: 0.711397
PC.ae.C40.4,PC.ae.C40.5,SM..OH..C24.1,,       AUC: 0.711397
PC.ae.C40.4,SM..OH..C16.1,SM..OH..C24.1,,       AUC: 0.711397
PC.ae.C42.3,SM..OH..C22.2,SM..OH..C24.1,,       AUC: 0.711397
PC.ae.C40.5,PC.ae.C40.6,SM.C16.0,,       AUC: 0.711397
PC.ae.C40.4,SM..OH..C24.1,SM.C16.0,,       AUC: 0.711397
PC.ae.C42.3,SM..OH..C24.1,SM.C16.0,,       AUC: 0.711397
PC.ae.C42.2,PC.ae.C44.6,SM.C16.1,,       AUC: 0.711397
PC.ae.C42.4,SM..OH..C14.1,SM.C16.1,,       AUC: 0.711397
SM..OH..C16.1,SM..OH..C22.2,SM.C16.1,,       AUC: 0.711397
PC.ae.C42.2,SM..OH..C24.1,SM.C16.1,,       AUC: 0.711397
SM..OH..C22.2,SM..OH..C24.1,SM.C16.1,,       AUC: 0.711397
PC.ae.C40.5,SM.C16.0,SM.C16.1,,       AUC: 0.711397
PC.ae.C40.4,PC.ae.C44.6,SM.C18.0,,       AUC: 0.711397
PC.ae.C42.2,SM..OH..C14.1,SM.C18.0,,       AUC: 0.711397
PC.ae.C44.6,SM..OH..C22.2,SM.C18.0,,       AUC: 0.711397
PC.ae.C40.5,SM.C16.1,SM.C18.0,,       AUC: 0.711397
PC.ae.C40.6,PC.ae.C42.2,SM.C18.1,,       AUC: 0.711397
PC.ae.C44.6,SM..OH..C22.2,SM.C18.1,,       AUC: 0.711397
PC.ae.C42.4,SM..OH..C24.1,SM.C18.1,,       AUC: 0.711397
SM..OH..C22.2,SM..OH..C24.1,SM.C18.1,,       AUC: 0.711397
